computer,date,shots,00000,00001,00010,00011,00100,00101,00110,00111,01000,01001,01010,01011,01100,01101,01110,01111,10000,10001,10010,10011,10100,10101,10110,10111,11000,11001,11010,11011,11100,11101,11110,11111
ibm_brisbane,2024-05-12T01:48:21.099Z,1024,0.46739179793668917,0.015708945445703136,0.004136261382223409,0.004312990573972683,0.0005293509917250244,0.0,0.0,0.008733540073437353,0.01611766822694554,0.00015737159031955572,0.001020505938897501,0.0006739904670454142,0.0018322475712427523,0.0,0.0,0.00432723643289431,0.001088642792530662,0.002334517506656414,0.0,0.0007938488333015477,0.0,0.0,0.0,0.0041045296903049954,0.010330797756727092,0.0,0.0,0.003439253255061519,0.0017972223357849064,0.0063408037599623854,0.00551021085144957,0.4393182665871252
ibm_brisbane,2024-05-12T01:48:34.283Z,1024,0.4776053002458531,0.00369806502027369,0.013815038205759462,0.01657152806037346,0.001496962077830651,0.000811828440594733,0.0,0.004667745291936052,0.012123422370882896,0.0,0.0,0.0,0.0008952004538176061,0.0,0.0007361330441637046,0.001711976733074744,0.004873861289144274,0.0,0.001078363419848345,0.0005240946200911071,0.0,0.0,0.0,0.0014432103071621918,0.008925222081695695,0.0002845058923712596,0.0,0.000443937291137032,0.005963284119203326,0.005435729219162773,0.005341697799931742,0.43155289401569197
ibm_brisbane,2024-05-10T19:53:58.411Z,1024,0.4453820615962358,0.005706074101034459,0.004931604383287921,0.0050764020409957014,0.0001678513137736739,0.00020914239030942852,0.0005659810115258241,0.024293580026705928,0.005869864822223421,0.0,0.0008129148828910157,0.0,0.0,0.0014913751491161381,0.0,0.00799297362673511,0.0002043842522562077,0.002401645770872469,0.0,0.0,0.0,0.0,0.0,0.002561900794791708,0.017674724283988807,0.0024640914270342013,0.0,0.005010644792136587,0.013999832476414394,0.002532903923647314,0.012853565417824222,0.43779648151619965
ibm_kyoto,2024-05-13T01:41:08.711Z,1024,0.2844482787900213,0.0998538422874261,0.07777377113262096,0.04152646090119739,0.016642478927444405,0.0,0.00464610988115975,0.021366050958123016,0.025863115619830988,0.008850135398334052,0.007616895052774822,0.002037634042550564,0.005973926072846448,0.0007688339970566421,0.0008128615726571078,0.005748816892179774,0.012603626069035883,0.0,0.003089448529645991,0.00041267430444290293,0.0007968233664032492,0.001649803100760501,0.003102401097900907,0.0014027925109710122,0.019972341567936844,0.006229297749010328,0.002336568827181969,0.0011649328770272725,0.01570069343126553,0.036604840809519305,0.07210042480679008,0.21890411942588509
ibm_kyoto,2024-05-14T00:17:07.299Z,1024,0.2830322651406725,0.09056493565971321,0.06379481407895178,0.026818036335394396,0.02285405044266281,0.004419931506371916,0.002870221678921411,0.009697458541648095,0.042138390736553226,0.01310882744489253,0.009835248733421247,0.0007647206190004408,0.004154489400766155,0.0007338646779067329,0.0012232905987090135,0.004061567100895066,0.011296698804238045,0.0023913756317044963,0.0,0.0015422197500374647,0.0008487441829162768,0.003021522683305876,0.002525203675424221,0.011505661363205256,0.021831402055079135,0.0053472126205498524,0.0017693423939531714,0.006929173890506493,0.022171475318543868,0.04542584228913263,0.06427523095267731,0.21904678169224542
ibm_kyoto,2024-05-14T18:05:25.425Z,1024,0.3174718807955552,0.10340571863659101,0.07042845047248884,0.02800077056908207,0.0009316373912070865,0.0,0.0028809549312012175,0.008499528376148507,0.015497391154537467,0.0019338724772871006,0.005128747846242524,0.0008589735874826018,0.0014022948537717925,0.0,0.0006846228846558674,0.003622642928863253,0.014333942774233499,0.005389017693942914,0.002880245409270255,0.00046155072061477995,0.0,0.0,0.00012682084501079244,0.005021280292775516,0.013621214483930309,0.0049334354980434935,0.0015242849841986999,6.0551300517796774e-05,0.016230018950397045,0.042463754518143326,0.07753103254206468,0.25467536308174255
ibm_kyoto,2024-05-14T18:05:27.819Z,1024,0.29169270841903205,0.09339914173959965,0.06277213374022918,0.029353769836444974,0.0008711505956320828,0.001123586144850014,0.0010781605992213202,0.006751746625077261,0.02406856378366236,0.011089463266235134,0.006307511271541639,0.005311054696823393,0.0,0.001729415716329816,0.0026673592013751416,0.010515516965106048,0.013524502125033906,0.011857762830479379,0.001785325598224751,0.0028410687922779693,0.0008782704708427756,0.0,0.001610983348400841,0.00020237310147467558,0.02124781308915476,0.009785330851602004,0.0017575421308225702,0.0003496839086932648,0.020285076028646598,0.04457291166089889,0.07504909165799926,0.2455209818042883
ibm_kyoto,2024-05-14T18:06:02.277Z,1024,0.3352655381260767,0.11486906434815793,0.08048345605912242,0.03703332474810759,0.000571124899294397,9.555942503164093e-05,0.00029123879628487146,0.0030053166195248065,0.03069909803419316,0.013792005228340273,0.008465132660483144,0.0027468961467901026,0.0,0.0,0.0033758573789457896,0.006218156505999218,0.011369087601226433,0.004794656100794533,0.0014522526281749752,0.0,0.0,0.00048126412542421525,0.0006600986007858315,0.00020436731698741126,0.01625646293355738,0.006786656599960456,0.00543426035399932,0.005631813453705099,0.013042846061486927,0.03828759973361659,0.054930640736281164,0.20375622477764763
ibm_kyoto,2024-05-14T00:17:26.515Z,1024,0.29510518583421735,0.09378866715477344,0.07202824840874979,0.04802425004559294,0.0018166509391214873,0.004961229424535477,0.004075356930409948,0.015338987070584795,0.021895695050074732,0.005712126494899368,0.004439051112425465,0.00513740843600613,0.0034283357637671865,0.0006000511086254548,0.001594032161224955,0.0023001081162758058,0.010199171492265955,0.0,0.004156409385713279,0.0012571002782692609,0.0035615950206918843,0.005720604391576834,0.0017784133074319841,0.004672925210737233,0.017596670638996854,0.0013911114676433084,0.0074488232906704975,0.0031920977391684444,0.04361583349099707,0.05104238877057383,0.060093211997836,0.20402825946614328
